id_venda,data_venda,produto,categoria,quantidade,preco_unitario,forma_pagamento,loja
7104,19/12/2025,Jaqueta Corta-Vento,VESTUÁRIO,2,"65,31",Dinheiro,Matriz - Recife
3577,24/01/2025,Caixa de Som Portátil,Eletrônicos,2,"78,24",pix,Matriz - Recife
2825,2024-11-16,Chinelo de Dedo,VESTUÁRIO,2,"139,15",Dinheiro,Matriz - Recife
2529,16-10-2024,Mouse Sem Fio,ELETRÔNICOS,4,"176,42",Cartão de Crédito,Matriz - Recife
4924,06-06-2025,Água de Coco 500ml,Alimentos,4,"65,47",Cartão de Débito,Matriz - Recife
767,20-04-2024,escova de limpeza,CASA E UTILIDADES,4,"209,77",Cartão de Débito,Matriz - Recife
6980,11/12/2025,Cabo HDMI,Eletrônicos,1,"66,74",pix,Matriz - Recife
6969,10/12/2025,Meia Esportiva,Vestuário,1,"15,89",Cartão de Crédito,Matriz - Recife
5759,2025-08-25,água de coco 500ml,,2,"64,62",Dinheiro,Matriz - Recife
1211,01-06-2024,Chinelo de Dedo,,2,"123,12",pix,Matriz - Recife
6639,2025-11-18,Biscoito Recheado,Alimentos,1,"57,52",pix,Matriz - Recife
4979,09-06-2025,Cola Bastão,Papelaria,1,"47,71",PIX,Matriz - Recife
5205,28-06-2025,Café Torrado 500g,Alimentos,1,"13,79",Cartão de Débito,Matriz - Recife
1621,04/07/2024,Mochila Escolar,Papelaria,1,"194,45",Dinheiro,Matriz - Recife
519,21/03/2024,Caneta Esferográfica,Papelaria,3,"9,14",Cartão de Débito,Matriz - Recife
484,2024-03-17,Power Bank 10000mAh,Eletrônicos,2,"191,91",Cartão de Crédito,Matriz - Recife
2624,27/10/2024,Café Torrado 500g,Alimentos,3,"15,51",PIX,Matriz - Recife
1858,02/08/2024,caixa de som portátil,ELETRÔNICOS,2,"78,86",Dinheiro,Matriz - Recife
4873,01-06-2025,Caneta Esferográfica,Papelaria,2,"9,01",Cartão de Débito,Matriz - Recife
789,2024-04-22,Carregador USB-C,Eletrônicos,2,"14,28",PIX,Matriz - Recife
3569,23/01/2025,Meia Esportiva,VESTUÁRIO,2,"16,13",PIX,Matriz - Recife
6896,04/12/2025,Bermuda Jeans,VESTUÁRIO,3,"27,27",Cartão de Débito,Matriz - Recife
2436,06-10-2024,Mouse Sem Fio,Eletrônicos,1,"165,33",PIX,Matriz - Recife
3784,19-02-2025,chinelo de dedo,Vestuário,2,"139,98",pix,Matriz - Recife
1318,09-06-2024,Vela Aromática,Casa e Utilidades,3,"28,10",Cartão de Débito,Matriz - Recife
3848,01-03-2025,Barra de Cereal,ALIMENTOS,-1,"150,82",Cartão de Débito,matriz-recife
4011,2025-03-16,Suco de Caju 1L,Alimentos,1,"168,09",Pix,Matriz - Recife
24,2024-01-05,Mochila Escolar,Papelaria,4,"214,25",Cartão de Débito,Matriz - Recife
3156,11/12/2024,Camiseta Básica,VESTUÁRIO,2,"219,39",Pix,Matriz - Recife
5118,21-06-2025,Organizador de Gaveta,Casa e Utilidades,4,"32,53",Cartão de Débito,Matriz - Recife
4591,12-05-2025,Água de Coco 500ml,Alimentos,1,"60,55",Pix,Matriz - Recife
7263,29-12-2025,Caixa de Som Portátil,ELETRÔNICOS,1,"79,60",Dinheiro,Matriz - Recife
58,09/01/2024,Carregador USB-C,ELETRÔNICOS,1,"14,19",pix,Matriz - Recife
5262,2025-07-04,Camiseta Básica,Vestuário,5,"228,28",PIX,Matriz - Recife
6566,12/11/2025,Amendoim Torrado,Alimentos,3,"140,07",Cartão de Crédito,Matriz - Recife
482,2024-03-17,Cola Bastão,Papelaria,2,"45,09",Cartão de Débito,Matriz - Recife
849,2024-04-29,Água de Coco 500ml,ALIMENTOS,1,"59,61",Dinheiro,Matriz - Recife
6578,13-11-2025,Fone de Ouvido Bluetooth,Eletrônicos,-1,"158,05",PIX,Matriz - Recife
6560,2025-11-11,Amendoim Torrado,ALIMENTOS,2,"146,46",,Matriz - Recife
4414,2025-04-29,Jaqueta Corta-Vento,Vestuário,2,"60,67",Pix,Matriz - Recife
49,08/01/2024,Power Bank 10000mAh,Eletrônicos,2,"171,71",Pix,Matriz - Recife
445,2024-03-12,Cola Bastão,Papelaria,2,"47,26",Pix,Matriz - Recife
6117,2025-10-04,Camiseta Básica,Vestuário,3,"218,43",Cartão de Débito,Matriz - Recife
5060,2025-06-18,Kit Panelas Antiaderente,Casa e Utilidades,2,"242,47",Pix,Matriz - Recife
4951,07/06/2025,Chinelo de Dedo,Vestuário,2,"126,33",Pix,Matriz - Recife
3904,2025-03-06,Vela Aromática,Casa e Utilidades,1,"28,22",Cartão de Crédito,Matriz - Recife
400,09/03/2024,Mochila Escolar,PAPELARIA,2,"212,48",Pix,Matriz - Recife
6873,2025-12-02,Carregador USB-C,ELETRÔNICOS,1,"13,37",Cartão de Crédito,Matriz - Recife
5342,15/07/2025,mochila escolar,PAPELARIA,3,"211,44",Cartão de Crédito,Matriz - Recife
1731,2024-07-17,Suco de Caju 1L,Alimentos,3,"172,94",pix,Matriz - Recife
4948,07/06/2025,Carregador USB-C,Eletrônicos,1,"14,79",Cartão de Débito,Matriz - Recife
352,28-02-2024,Mochila Escolar,Papelaria,2,"208,29",pix,Matriz - Recife
6019,2025-09-23,escova de limpeza,,3,"202,77",Pix,Matriz - Recife
7013,2025-12-13,Porta Sabonete,Casa e Utilidades,1,"163,66",pix,Matriz - Recife
3813,23-02-2025,Porta Sabonete,Casa e Utilidades,2,"147,09",pix,Matriz - Recife
6902,05-12-2025,Organizador de Gaveta,CASA E UTILIDADES,2,"32,87",pix,Matriz - Recife
3214,15-12-2024,Suco de Caju 1L,Alimentos,1,"169,51",Dinheiro,Matriz - Recife
6635,18-11-2025,Vela Aromática,CASA E UTILIDADES,1,"28,97",Cartão de Débito,Matriz - Recife
5856,04/09/2025,Estojo Simples,Papelaria,1,"182,83",PIX,Matriz - Recife
6807,2025-11-29,Meia Esportiva,Vestuário,1,"16,32",PIX,Matriz - Recife
600,31/03/2024,Amendoim Torrado,Alimentos,1,"148,92",Cartão de Débito,Matriz - Recife
3338,25/12/2024,Água de Coco 500ml,Alimentos,3,"64,10",PIX,Matriz - Recife
4409,29/04/2025,Jaqueta Corta-Vento,Vestuário,1,"56,59",Pix,Matriz - Recife
3718,2025-02-10,Mochila Escolar,Papelaria,1,"193,82",Pix,Matriz - Recife
3719,10/02/2025,Chinelo de Dedo,Vestuário,1,"122,81",pix,Matriz - Recife
1861,02/08/2024,Jogo de Toalhas,Casa e Utilidades,3,"96,17",Pix,Matriz - Recife
4705,23-05-2025,Boné Aba Reta,Vestuário,3,"103,39",pix,Matriz - Recife
7186,25/12/2025,Caixa de Som Portátil,Eletrônicos,4,"77,16",Cartão de Crédito,Matriz - Recife
5143,2025-06-24,Barra de Cereal,ALIMENTOS,1,"150,35",Dinheiro,Matriz - Recife
426,10-03-2024,Amendoim Torrado,Alimentos,-4,"140,71",PIX,Matriz - Recife
4124,28-03-2025,Cabo HDMI,Eletrônicos,2,"58,71",pix,Matriz - Recife
2767,11/11/2024,Barra de Cereal,Alimentos,1,"138,43",Cartão de Crédito,Matriz - Recife
7158,2025-12-23,Cola Bastão,,5,"42,66",Dinheiro,Matriz - Recife
4648,2025-05-17,Jogo de Toalhas,Casa e Utilidades,1,"82,85",Pix,Matriz - Recife
1347,11-06-2024,Amendoim Torrado,Alimentos,1,"152,32",Pix,Matriz - Recife
3097,07-12-2024,Caixa de Som Portátil,,1,"76,03",PIX,Matriz - Recife
4588,12-05-2025,Jogo de Toalhas,Casa e Utilidades,3,"90,34",Cartão de Débito,Matriz - Recife
2205,12/09/2024,Fone de Ouvido Bluetooth,Eletrônicos,2,"173,20",Pix,Matriz - Recife
3523,16-01-2025,Jogo de Toalhas,Casa e Utilidades,2,"86,44",Pix,Matriz - Recife
5925,2025-09-12,Biscoito Recheado,ALIMENTOS,1,"52,97",,Matriz - Recife
295,20-02-2024,Água de Coco 500ml,Alimentos,1,"58,11",Cartão de Crédito,Matriz - Recife
5832,2025-09-02,Suco de Caju 1L,Alimentos,4,"158,77",PIX,Matriz - Recife
5512,2025-07-31,Organizador de Gaveta,Casa e Utilidades,2,"32,78",Cartão de Crédito,Matriz - Recife
4330,19-04-2025,Organizador de Gaveta,Casa e Utilidades,4,"31,69",PIX,Matriz - Recife
5150,24-06-2025,Caneta Esferográfica,Papelaria,2,"8,90",PIX,Matriz - Recife
5884,2025-09-07,Água de Coco 500ml,Alimentos,1,"62,50",PIX,Matriz - Recife
3440,2025-01-02,kit panelas antiaderente,CASA E UTILIDADES,1,"220,86",Pix,Matriz - Recife
2226,14-09-2024,Porta Sabonete,Casa e Utilidades,2,"143,89",,Matriz - Recife
2993,29/11/2024,Escova de Limpeza,Casa e Utilidades,4,"204,86",Cartão de Débito,Matriz - Recife
3386,28/12/2024,Chinelo de Dedo,Vestuário,3,"140,40",Pix,Matriz - Recife
5181,27/06/2025,Mouse Sem Fio,Eletrônicos,2,"165,70",pix,Matriz - Recife
4135,29-03-2025,Marcador de Texto,Papelaria,1,"85,71",Dinheiro,Matriz - Recife
3619,29/01/2025,Power Bank 10000mAh,Eletrônicos,1,"171,75",Dinheiro,Matriz - Recife
564,2024-03-26,Caderno Universitário,Papelaria,1,"203,53",Dinheiro,Matriz - Recife
5563,2025-08-05,Bermuda Jeans,VESTUÁRIO,4,"30,37",Cartão de Crédito,Matriz - Recife
2066,26/08/2024,Barra de Cereal,Alimentos,1,"135,93",Pix,Matriz - Recife
304,2024-02-22,Água de Coco 500ml,,2,"62,27",Pix,Matriz - Recife
5127,2025-06-22,Porta Sabonete,CASA E UTILIDADES,2,"151,94",Cartão de Débito,Matriz - Recife
2112,2024-09-01,café torrado 500g,Alimentos,1,"13,37",Cartão de Débito,Matriz - Recife
1210,01/06/2024,Amendoim Torrado,Alimentos,3,"147,55",Pix,Matriz - Recife
2358,29-09-2024,Mochila Escolar,Papelaria,1,"204,11",Cartão de Débito,Matriz - Recife
6005,2025-09-21,Estojo Simples,Papelaria,1,"165,08",Pix,Matriz - Recife
5788,28/08/2025,Organizador de Gaveta,Casa e Utilidades,2,"29,62",Dinheiro,Matriz - Recife
2410,04/10/2024,Suco de Caju 1L,Alimentos,2,"172,67",pix,Matriz - Recife
1105,21/05/2024,Biscoito Recheado,Alimentos,3,"59,32",Cartão de Crédito,Matriz - Recife
4738,2025-05-25,Bermuda Jeans,Vestuário,1,"29,50",Dinheiro,Matriz - Recife
6763,2025-11-25,Fone de Ouvido Bluetooth,Eletrônicos,1,"159,85",Pix,Matriz - Recife
4814,2025-05-29,Power Bank 10000mAh,Eletrônicos,4,"199,40",Cartão de Débito,Matriz - Recife
5667,2025-08-15,Kit Panelas Antiaderente,Casa e Utilidades,2,"224,71",Cartão de Crédito,Matriz - Recife
3804,22-02-2025,Chinelo de Dedo,Vestuário,5,"125,53",Cartão de Crédito,Matriz - Recife
4750,2025-05-26,Bermuda Jeans,Vestuário,3,"28,74",Dinheiro,Matriz - Recife
4556,09-05-2025,Barra de Cereal,Alimentos,1,"144,14",pix,Matriz - Recife
1974,15-08-2024,Carregador USB-C,Eletrônicos,4,"13,53",Cartão de Débito,Matriz - Recife
4179,2025-04-02,Biscoito Recheado,Alimentos,2,"59,94",PIX,Matriz - Recife
828,26-04-2024,Cola Bastão,Papelaria,4,"48,84",pix,Matriz - Recife
3147,10/12/2024,Suco de Caju 1L,Alimentos,2,"157,96",PIX,Matriz - Recife
4129,28/03/2025,Caderno Universitário,Papelaria,1,"211,83",pix,Matriz - Recife
6536,10/11/2025,Vela Aromática,CASA E UTILIDADES,2,"29,37",pix,Matriz - Recife
3780,2025-02-19,Organizador de Gaveta,Casa e Utilidades,3,"31,31",Dinheiro,Matriz - Recife
1714,15-07-2024,Camiseta Básica,Vestuário,4,"208,43",Pix,Matriz - Recife
996,12/05/2024,Bermuda Jeans,Vestuário,5,"27,92",PIX,Matriz - Recife
2871,2024-11-19,Jogo de Toalhas,Casa e Utilidades,4,"96,31",Cartão de Débito,Matriz - Recife
5434,23/07/2025,Carregador USB-C,Eletrônicos,2,"14,74",PIX,Matriz - Recife
1514,2024-06-25,Estojo Simples,Papelaria,2,"170,91",PIX,Matriz - Recife
3923,08/03/2025,Escova de Limpeza,CASA E UTILIDADES,2,"220,43",PIX,Matriz - Recife
6941,08-12-2025,Power Bank 10000mAh,Eletrônicos,2,"195,60",pix,Matriz - Recife
6218,14-10-2025,Amendoim Torrado,ALIMENTOS,2,"141,83",PIX,Matriz - Recife
1520,2024-06-26,Bermuda Jeans,Vestuário,2,"27,20",Cartão de Débito,Matriz - Recife
7060,2025-12-16,Suco de Caju 1L,Alimentos,1,"161,86",pix,Matriz - Recife
5854,04-09-2025,Caixa de Som Portátil,Eletrônicos,2,"73,19",Cartão de Débito,Matriz - Recife
6557,11-11-2025,Jogo de Toalhas,Casa e Utilidades,4,"91,64",Cartão de Débito,Matriz - Recife
2041,23-08-2024,Cola Bastão,Papelaria,3,"42,59",Dinheiro,Matriz - Recife
707,2024-04-13,Meia Esportiva,Vestuário,1,"14,52",PIX,Matriz - Recife
4761,2025-05-26,Porta Sabonete,CASA E UTILIDADES,4,"146,91",Cartão de Débito,Matriz - Recife
1205,31/05/2024,Caixa de Som Portátil,Eletrônicos,1,"75,73",PIX,Matriz - Recife
1321,09/06/2024,Escova de Limpeza,Casa e Utilidades,2,"199,32",Cartão de Crédito,Matriz - Recife
4936,06/06/2025,Caneta Esferográfica,Papelaria,1,"8,96",Dinheiro,Matriz - Recife
3063,04/12/2024,Jogo de Toalhas,Casa e Utilidades,2,"93,58",Dinheiro,Matriz - Recife
7019,13/12/2025,Carregador USB-C,Eletrônicos,-2,"13,93",pix,Matriz - Recife
6354,28/10/2025,Bermuda Jeans,Vestuário,1,"29,99",Pix,Matriz - Recife
5546,2025-08-03,Mochila Escolar,Papelaria,1,"208,33",Cartão de Crédito,Matriz - Recife
6909,2025-12-05,Mouse Sem Fio,Eletrônicos,1,"162,19",Pix,Matriz - Recife
1089,2024-05-21,Jogo de Toalhas,Casa e Utilidades,2,"89,90",pix,Matriz - Recife
538,2024-03-23,Carregador USB-C,Eletrônicos,2,"13,19",Dinheiro,Matriz - Recife
5738,2025-08-23,Barra de Cereal,Alimentos,4,"148,41",Dinheiro,Matriz - Recife
4265,2025-04-11,Caneta Esferográfica,Papelaria,1,"9,54",Cartão de Débito,Matriz - Recife
5401,20/07/2025,Bermuda Jeans,VESTUÁRIO,3,"31,00",PIX,Matriz - Recife
3451,2025-01-03,café torrado 500g,ALIMENTOS,4,"15,47",pix,Matriz - Recife
7146,2025-12-22,Boné Aba Reta,Vestuário,1,"113,08",Dinheiro,Matriz - Recife
5945,2025-09-14,Porta Sabonete,Casa e Utilidades,5,"144,06",PIX,Matriz - Recife
1333,2024-06-10,Kit Panelas Antiaderente,Casa e Utilidades,3,"225,34",Pix,Matriz - Recife
6882,03/12/2025,Amendoim Torrado,ALIMENTOS,1,"156,11",Cartão de Débito,Matriz - Recife
4505,2025-05-05,Biscoito Recheado,Alimentos,1,"56,45",Cartão de Débito,Matriz - Recife
5493,29/07/2025,cabo hdmi,Eletrônicos,1,"58,29",Cartão de Crédito,Matriz - Recife
4102,27-03-2025,Estojo Simples,Papelaria,3,"180,39",Pix,Matriz - Recife
7120,20-12-2025,Água de Coco 500ml,Alimentos,1,"61,74",Cartão de Crédito,Matriz - Recife
1680,2024-07-11,Amendoim Torrado,Alimentos,1,"149,04",Pix,Matriz - Recife
2084,29-08-2024,Mouse Sem Fio,Eletrônicos,2,"172,94",Pix,Matriz - Recife
1194,30/05/2024,Suco de Caju 1L,,1,"175,79",PIX,Matriz - Recife
3529,2025-01-17,Estojo Simples,Papelaria,5,"188,75",Dinheiro,Matriz - Recife
141,25-01-2024,Amendoim Torrado,Alimentos,1,"149,78",Cartão de Débito,Matriz - Recife
394,08/03/2024,Organizador de Gaveta,Casa e Utilidades,2,"32,11",Cartão de Crédito,Matriz - Recife
1702,14-07-2024,caderno universitário,Papelaria,1,"197,03",Cartão de Crédito,Matriz - Recife
2945,2024-11-25,Kit Panelas Antiaderente,Casa e Utilidades,4,"233,33",Cartão de Débito,Matriz - Recife
2906,21/11/2024,Amendoim Torrado,Alimentos,3,"158,89",Pix,Matriz - Recife
97,17/01/2024,Caderno Universitário,PAPELARIA,1,"190,35",pix,Matriz - Recife
1759,2024-07-20,Organizador de Gaveta,Casa e Utilidades,1,"30,81",Cartão de Débito,Matriz - Recife
6016,22/09/2025,Escova de Limpeza,Casa e Utilidades,1,"230,06",Dinheiro,Matriz - Recife
2147,05/09/2024,Caderno Universitário,Papelaria,2,"188,93",Cartão de Débito,Matriz - Recife
3236,18-12-2024,Cabo HDMI,Eletrônicos,1,"59,45",Cartão de Crédito,Matriz - Recife
1123,23-05-2024,Jaqueta Corta-Vento,Vestuário,1,"59,40",PIX,Matriz - Recife
5718,2025-08-21,Jogo de Toalhas,Casa e Utilidades,-2,"90,42",pix,Matriz - Recife
5410,2025-07-21,Vela Aromática,Casa e Utilidades,1,"28,46",Cartão de Débito,Matriz - Recife
620,02/04/2024,Porta Sabonete,Casa e Utilidades,2,"148,94",Pix,Matriz - Recife
1418,18/06/2024,Bermuda Jeans,Vestuário,4,"29,31",Pix,Matriz - Recife
3540,19/01/2025,Amendoim Torrado,Alimentos,2,"141,96",PIX,Matriz - Recife
4877,2025-06-02,Caixa de Som Portátil,Eletrônicos,2,"73,27",Cartão de Crédito,Matriz - Recife
4792,2025-05-28,Vela Aromática,Casa e Utilidades,4,"29,72",Dinheiro,Matriz - Recife
5701,19-08-2025,Mochila Escolar,Papelaria,2,"191,55",Cartão de Débito,Matriz - Recife
3686,06/02/2025,Kit Panelas Antiaderente,Casa e Utilidades,4,"252,40",Pix,Matriz - Recife
5384,19/07/2025,Fone de Ouvido Bluetooth,Eletrônicos,5,"162,94",pix,Matriz - Recife
4925,06-06-2025,Meia Esportiva,VESTUÁRIO,2,"14,99",PIX,Matriz - Recife
278,2024-02-16,Marcador de Texto,,4,"90,00",pix,Matriz - Recife
5506,31/07/2025,Caixa de Som Portátil,Eletrônicos,4,"80,24",pix,Matriz - Recife
786,22/04/2024,Suco de Caju 1L,Alimentos,1,"161,33",,Matriz - Recife
5179,2025-06-26,Caixa de Som Portátil,ELETRÔNICOS,2,"70,70",PIX,Matriz - Recife
3155,2024-12-11,Jogo de Toalhas,Casa e Utilidades,2,"92,20",Pix,Matriz - Recife
3660,03/02/2025,Chinelo de Dedo,Vestuário,4,"139,79",pix,Matriz - Recife
6073,2025-09-30,Suco de Caju 1L,Alimentos,1,"171,17",pix,Matriz - Recife
6407,03/11/2025,Power Bank 10000mAh,,1,"200,93",Cartão de Débito,Matriz - Recife
6411,2025-11-03,Amendoim Torrado,Alimentos,4,"144,43",Cartão de Débito,Matriz - Recife
507,2024-03-19,kit panelas antiaderente,Casa e Utilidades,1,"245,36",Pix,Matriz - Recife
4953,2025-06-07,boné aba reta,Vestuário,1,"110,32",pix,Matriz - Recife
1353,12/06/2024,Biscoito Recheado,Alimentos,3,"53,94",Dinheiro,Matriz - Recife
1081,2024-05-20,Bermuda Jeans,Vestuário,1,"27,10",Cartão de Crédito,Matriz - Recife
4959,08-06-2025,Suco de Caju 1L,Alimentos,1,"162,15",pix,Matriz - Recife
5096,20/06/2025,Estojo Simples,Papelaria,3,"173,03",Pix,Matriz - Recife
136,2024-01-24,Suco de Caju 1L,Alimentos,-1,"154,08",Dinheiro,Matriz - Recife
4400,28/04/2025,estojo simples,Papelaria,1,"169,55",Cartão de Crédito,Matriz - Recife
705,13-04-2024,Mouse Sem Fio,Eletrônicos,4,"167,01",PIX,Matriz - Recife
5091,20-06-2025,Chinelo de Dedo,Vestuário,3,"138,90",pix,Matriz - Recife
5947,2025-09-14,Jaqueta Corta-Vento,Vestuário,3,"61,34",PIX,Matriz - Recife
1975,15/08/2024,água de coco 500ml,Alimentos,4,"64,71",Cartão de Débito,Matriz - Recife
2855,18-11-2024,Estojo Simples,Papelaria,1,"166,88",pix,Matriz - Recife
6500,2025-11-07,Jogo de Toalhas,Casa e Utilidades,1,"90,88",pix,Matriz - Recife
2692,2024-11-04,Jogo de Toalhas,Casa e Utilidades,1,"86,19",Pix,Matriz - Recife
1734,17/07/2024,Cabo HDMI,ELETRÔNICOS,2,"57,52",Cartão de Débito,Matriz - Recife
1743,18-07-2024,jaqueta corta-vento,Vestuário,2,"65,75",pix,Matriz - Recife
4872,01/06/2025,Jaqueta Corta-Vento,Vestuário,1,"60,19",pix,Matriz - Recife
1071,19-05-2024,estojo simples,Papelaria,1,"184,62",PIX,Matriz - Recife
3541,19-01-2025,Vela Aromática,Casa e Utilidades,1,"28,02",Dinheiro,Matriz - Recife
5021,13-06-2025,Biscoito Recheado,Alimentos,3,"60,03",Dinheiro,Matriz - Recife
3424,31/12/2024,Jogo de Toalhas,CASA E UTILIDADES,2,"88,58",PIX,Matriz - Recife
3032,2024-12-01,Jogo de Toalhas,Casa e Utilidades,1,"84,61",Cartão de Débito,Matriz - Recife
4242,10/04/2025,Chinelo de Dedo,,3,"124,85",Dinheiro,Matriz - Recife
1742,18-07-2024,Mochila Escolar,PAPELARIA,1,"217,84",Pix,Matriz - Recife
987,2024-05-11,Água de Coco 500ml,Alimentos,4,"62,40",PIX,Matriz - Recife
2271,20/09/2024,Marcador de Texto,Papelaria,4,"89,21",Cartão de Crédito,Matriz - Recife
4539,2025-05-08,Café Torrado 500g,Alimentos,4,"13,92",PIX,Matriz - Recife
5881,07/09/2025,Bermuda Jeans,Vestuário,1,"29,51",Pix,Matriz - Recife
630,03/04/2024,Suco de Caju 1L,Alimentos,2,"154,30",pix,Matriz - Recife
1234,03/06/2024,Biscoito Recheado,Alimentos,2,"54,76",pix,Matriz - Recife
1185,29-05-2024,Meia Esportiva,Vestuário,2,"15,34",Cartão de Débito,Matriz - Recife
7099,2025-12-18,Café Torrado 500g,,2,"13,30",pix,Matriz - Recife
5450,24-07-2025,caixa de som portátil,Eletrônicos,3,"70,20",Cartão de Débito,Matriz - Recife
5501,30/07/2025,Café Torrado 500g,Alimentos,2,"15,09",Dinheiro,Matriz - Recife
1342,11/06/2024,Kit Panelas Antiaderente,Casa e Utilidades,1,"226,20",Cartão de Crédito,Matriz - Recife
3795,20-02-2025,Marcador de Texto,PAPELARIA,2,"91,64",Pix,Matriz - Recife
3050,03-12-2024,Mouse Sem Fio,Eletrônicos,3,"175,06",PIX,Matriz - Recife
2018,20/08/2024,Jaqueta Corta-Vento,VESTUÁRIO,1,"64,05",Dinheiro,Matriz - Recife
3582,2025-01-25,Marcador de Texto,Papelaria,2,"96,50",pix,Matriz - Recife
2272,20-09-2024,Escova de Limpeza,Casa e Utilidades,1,"197,33",Pix,Matriz - Recife
7161,23/12/2025,Café Torrado 500g,Alimentos,1,"15,01",Pix,Matriz - Recife
5614,2025-08-11,Caneta Esferográfica,Papelaria,2,"9,79",pix,Matriz - Recife
2565,21/10/2024,Água de Coco 500ml,,1,"57,68",pix,Matriz - Recife
4322,17-04-2025,Caixa de Som Portátil,Eletrônicos,4,"78,38",Dinheiro,Matriz - Recife
5228,30-06-2025,Fone de Ouvido Bluetooth,,1,"162,99",pix,Matriz - Recife
1206,31/05/2024,Barra de Cereal,Alimentos,1,"137,68",Pix,Matriz - Recife
3978,13/03/2025,Café Torrado 500g,Alimentos,1,"13,57",pix,Matriz - Recife
1410,18-06-2024,Caneta Esferográfica,Papelaria,5,"9,07",PIX,Matriz - Recife
6309,24-10-2025,Carregador USB-C,ELETRÔNICOS,3,"13,89",Dinheiro,matriz-recife
6273,21/10/2025,Cola Bastão,Papelaria,1,"43,72",Dinheiro,Matriz - Recife
5288,07-07-2025,Carregador USB-C,Eletrônicos,1,"14,64",Cartão de Crédito,Matriz - Recife
798,24-04-2024,Cola Bastão,Papelaria,1,"46,55",pix,Matriz - Recife
3480,2025-01-07,Fone de Ouvido Bluetooth,Eletrônicos,1,"167,11",Cartão de Débito,Matriz - Recife
865,01/05/2024,Kit Panelas Antiaderente,CASA E UTILIDADES,1,"221,10",Cartão de Crédito,Matriz - Recife
5467,2025-07-26,Escova de Limpeza,Casa e Utilidades,3,"203,70",Cartão de Débito,Matriz - Recife
1272,2024-06-06,Estojo Simples,Papelaria,1,"176,19",Pix,Matriz - Recife
3793,20/02/2025,Porta Sabonete,,2,"165,36",Pix,Matriz - Recife
593,30/03/2024,Boné Aba Reta,Vestuário,3,"104,27",Cartão de Débito,Matriz - Recife
4291,14-04-2025,Caixa de Som Portátil,Eletrônicos,1,"70,76",Dinheiro,Matriz - Recife
6146,2025-10-07,Cola Bastão,Papelaria,2,"43,21",,Matriz - Recife
2936,2024-11-25,Cola Bastão,Papelaria,5,"47,16",Dinheiro,Matriz - Recife
4292,14-04-2025,Café Torrado 500g,Alimentos,2,"14,38",Cartão de Débito,Matriz - Recife
6713,2025-11-22,Cola Bastão,Papelaria,1,"48,65",Dinheiro,Matriz - Recife
2742,08-11-2024,Bermuda Jeans,Vestuário,1,"28,22",Cartão de Débito,Matriz - Recife
6180,11-10-2025,Cola Bastão,Papelaria,2,"44,22",pix,Matriz - Recife
7043,15/12/2025,Jogo de Toalhas,Casa e Utilidades,4,"91,35",Cartão de Débito,Matriz - Recife
5222,2025-06-30,Caneta Esferográfica,Papelaria,1,"10,33",Cartão de Débito,Matriz - Recife
920,06-05-2024,escova de limpeza,Casa e Utilidades,1,"223,38",Cartão de Crédito,Matriz - Recife
3740,13/02/2025,cola bastão,Papelaria,1,"43,84",pix,Matriz - Recife
2312,24/09/2024,Bermuda Jeans,Vestuário,1,"30,82",Dinheiro,Matriz - Recife
5963,16-09-2025,Caderno Universitário,Papelaria,-1,"189,63",Dinheiro,Matriz - Recife
5378,19-07-2025,Jogo de Toalhas,Casa e Utilidades,4,"87,81",pix,Matriz - Recife
